,location,parameter,value,country,city,latitude,longitude,date
396,ES1275A,o3,89,ES,Barcelona,41.6890494414666,2.495746675,2020_03_08-15:00:00
397,ES1815A,o3,87,ES,Barcelona,41.3468230374673,1.686575492,2020_03_08-16:00:00
398,ES1438A,o3,68,ES,Barcelona,41.3853432834672,2.15382196,2020_03_08-16:00:00
399,ES1275A,o3,88,ES,Barcelona,41.6890494414666,2.495746675,2020_03_08-16:00:00
400,ES1018A,o3,78,ES,Barcelona,41.5561153974668,2.007401267,2020_03_08-16:00:00
401,ES1816A,o3,93,ES,Barcelona,41.5471597114669,2.443253787,2020_03_08-16:00:00
402,ES1684A,o3,82,ES,Barcelona,41.492082862467,2.042497085,2020_03_08-16:00:00
403,ES1222A,o3,71,ES,Barcelona,41.6912731944666,2.440944864,2020_03_08-16:00:00
404,ES0694A,o3,82,ES,Barcelona,41.3921574584672,2.009802277,2020_03_08-16:00:00
405,ES1856A,o3,93,ES,Barcelona,41.4260771994671,2.147992032,2020_03_08-16:00:00
406,ES1679A,o3,72,ES,Barcelona,41.3864139334672,2.187416735,2020_03_08-16:00:00
407,ES1992A,o3,96,ES,Barcelona,41.3874846394672,2.115149666,2020_03_08-16:00:00
408,ES1148A,o3,87,ES,Barcelona,41.4256209034672,2.222244805,2020_03_08-16:00:00
409,ES1642A,o3,74,ES,Barcelona,41.9356663994661,2.238568301,2020_03_08-16:00:00
410,ES1891A,o3,77,ES,Barcelona,41.5986669004668,2.287117688,2020_03_08-16:00:00
411,ES1262A,o3,68,ES,Barcelona,41.5611753964668,2.101405057,2020_03_08-16:00:00
412,ES1851A,o3,77,ES,Barcelona,42.0979101924658,1.848237224,2020_03_08-16:00:00
413,ES0584A,o3,67,ES,Barcelona,41.482016278467,2.188296656,2020_03_08-16:00:00
414,ES1480A,o3,80,ES,Barcelona,41.3987432504672,2.153385124,2020_03_08-16:00:00
415,ES1125A,o3,80,ES,Barcelona,41.7302802604665,1.825306423,2020_03_08-16:00:00
416,ES1135A,o3,78,ES,Barcelona,41.5776268914668,1.625893365,2020_03_08-16:00:00
417,ES1892A,o3,81,ES,Barcelona,41.4439835604671,2.237875306,2020_03_08-16:00:00
418,ES1778A,o3,74,ES,Barcelona,41.7793434514664,2.358018901,2020_03_08-16:00:00
419,ES1923A,o3,80,ES,Barcelona,41.8460342084663,2.217575622,2020_03_08-16:00:00
420,ES1339A,o3,84,ES,Barcelona,41.2190364604676,1.721248774,2020_03_08-16:00:00
421,ES1397A,o3,71,ES,Barcelona,42.0032765034659,2.287271914,2020_03_08-16:00:00
422,ES0694A,o3,80,ES,Barcelona,41.3921574584672,2.009802277,2020_03_08-17:00:00
423,ES1856A,o3,97,ES,Barcelona,41.4260771994671,2.147992032,2020_03_08-17:00:00
424,ES1397A,o3,73,ES,Barcelona,42.0032765034659,2.287271914,2020_03_08-17:00:00
425,ES1923A,o3,82,ES,Barcelona,41.8460342084663,2.217575622,2020_03_08-17:00:00
426,ES1891A,o3,82,ES,Barcelona,41.5986669004668,2.287117688,2020_03_08-17:00:00
427,ES1642A,o3,76,ES,Barcelona,41.9356663994661,2.238568301,2020_03_08-17:00:00
428,ES1148A,o3,93,ES,Barcelona,41.4256209034672,2.222244805,2020_03_08-17:00:00
429,ES1816A,o3,89,ES,Barcelona,41.5471597114669,2.443253787,2020_03_08-17:00:00
430,ES1275A,o3,87,ES,Barcelona,41.6890494414666,2.495746675,2020_03_08-17:00:00
431,ES1339A,o3,84,ES,Barcelona,41.2190364604676,1.721248774,2020_03_08-17:00:00
432,ES1851A,o3,74,ES,Barcelona,42.0979101924658,1.848237224,2020_03_08-17:00:00
433,ES1480A,o3,83,ES,Barcelona,41.3987432504672,2.153385124,2020_03_08-17:00:00
434,ES1262A,o3,63,ES,Barcelona,41.5611753964668,2.101405057,2020_03_08-17:00:00
435,ES1815A,o3,84,ES,Barcelona,41.3468230374673,1.686575492,2020_03_08-17:00:00
436,ES1222A,o3,74,ES,Barcelona,41.6912731944666,2.440944864,2020_03_08-17:00:00
437,ES1684A,o3,91,ES,Barcelona,41.492082862467,2.042497085,2020_03_08-17:00:00
438,ES1892A,o3,89,ES,Barcelona,41.4439835604671,2.237875306,2020_03_08-17:00:00
439,ES1438A,o3,79,ES,Barcelona,41.3853432834672,2.15382196,2020_03_08-17:00:00
440,ES0584A,o3,72,ES,Barcelona,41.482016278467,2.188296656,2020_03_08-17:00:00
441,ES1992A,o3,98,ES,Barcelona,41.3874846394672,2.115149666,2020_03_08-17:00:00
442,ES1679A,o3,67,ES,Barcelona,41.3864139334672,2.187416735,2020_03_08-17:00:00
443,ES1018A,o3,80,ES,Barcelona,41.5561153974668,2.007401267,2020_03_08-17:00:00
444,ES1778A,o3,74,ES,Barcelona,41.7793434514664,2.358018901,2020_03_08-17:00:00
445,ES1135A,o3,79,ES,Barcelona,41.5776268914668,1.625893365,2020_03_08-17:00:00
446,ES1684A,o3,84,ES,Barcelona,41.492082862467,2.042497085,2020_03_08-18:00:00
447,ES1397A,o3,70,ES,Barcelona,42.0032765034659,2.287271914,2020_03_08-18:00:00
448,ES1856A,o3,86,ES,Barcelona,41.4260771994671,2.147992032,2020_03_08-18:00:00
449,ES1679A,o3,70,ES,Barcelona,41.3864139334672,2.187416735,2020_03_08-18:00:00
450,ES1992A,o3,88,ES,Barcelona,41.3874846394672,2.115149666,2020_03_08-18:00:00
451,ES1018A,o3,57,ES,Barcelona,41.5561153974668,2.007401267,2020_03_08-18:00:00
452,ES1816A,o3,92,ES,Barcelona,41.5471597114669,2.443253787,2020_03_08-18:00:00
453,ES1135A,o3,74,ES,Barcelona,41.5776268914668,1.625893365,2020_03_08-18:00:00
454,ES1778A,o3,74,ES,Barcelona,41.7793434514664,2.358018901,2020_03_08-18:00:00
455,ES1148A,o3,81,ES,Barcelona,41.4256209034672,2.222244805,2020_03_08-18:00:00
456,ES1851A,o3,66,ES,Barcelona,42.0979101924658,1.848237224,2020_03_08-18:00:00
457,ES1891A,o3,79,ES,Barcelona,41.5986669004668,2.287117688,2020_03_08-18:00:00
458,ES1642A,o3,72,ES,Barcelona,41.9356663994661,2.238568301,2020_03_08-18:00:00
459,ES1125A,o3,72,ES,Barcelona,41.7302802604665,1.825306423,2020_03_08-18:00:00
460,ES1222A,o3,68,ES,Barcelona,41.6912731944666,2.440944864,2020_03_08-18:00:00
461,ES1262A,o3,65,ES,Barcelona,41.5611753964668,2.101405057,2020_03_08-18:00:00
462,ES1480A,o3,77,ES,Barcelona,41.3987432504672,2.153385124,2020_03_08-18:00:00
463,ES0694A,o3,79,ES,Barcelona,41.3921574584672,2.009802277,2020_03_08-18:00:00
464,ES1339A,o3,86,ES,Barcelona,41.2190364604676,1.721248774,2020_03_08-18:00:00
465,ES1923A,o3,74,ES,Barcelona,41.8460342084663,2.217575622,2020_03_08-18:00:00
466,ES1892A,o3,79,ES,Barcelona,41.4439835604671,2.237875306,2020_03_08-18:00:00
467,ES1438A,o3,75,ES,Barcelona,41.3853432834672,2.15382196,2020_03_08-18:00:00
468,ES0584A,o3,67,ES,Barcelona,41.482016278467,2.188296656,2020_03_08-18:00:00
469,ES1815A,o3,84,ES,Barcelona,41.3468230374673,1.686575492,2020_03_08-18:00:00
470,ES1480A,o3,64,ES,Barcelona,41.3987432504672,2.153385124,2020_03_08-19:00:00
471,ES0694A,o3,68,ES,Barcelona,41.3921574584672,2.009802277,2020_03_08-19:00:00
472,ES1891A,o3,77,ES,Barcelona,41.5986669004668,2.287117688,2020_03_08-19:00:00
473,ES1778A,o3,68,ES,Barcelona,41.7793434514664,2.358018901,2020_03_08-19:00:00
474,ES0584A,o3,54,ES,Barcelona,41.482016278467,2.188296656,2020_03_08-19:00:00
475,ES1222A,o3,64,ES,Barcelona,41.6912731944666,2.440944864,2020_03_08-19:00:00
476,ES1262A,o3,49,ES,Barcelona,41.5611753964668,2.101405057,2020_03_08-19:00:00
477,ES1856A,o3,72,ES,Barcelona,41.4260771994671,2.147992032,2020_03_08-19:00:00
478,ES1679A,o3,69,ES,Barcelona,41.3864139334672,2.187416735,2020_03_08-19:00:00
479,ES1018A,o3,59,ES,Barcelona,41.5561153974668,2.007401267,2020_03_08-19:00:00
480,ES1642A,o3,70,ES,Barcelona,41.9356663994661,2.238568301,2020_03_08-19:00:00
481,ES1125A,o3,51,ES,Barcelona,41.7302802604665,1.825306423,2020_03_08-19:00:00
482,ES1148A,o3,71,ES,Barcelona,41.4256209034672,2.222244805,2020_03_08-19:00:00
483,ES1339A,o3,77,ES,Barcelona,41.2190364604676,1.721248774,2020_03_08-19:00:00
484,ES1397A,o3,62,ES,Barcelona,42.0032765034659,2.287271914,2020_03_08-19:00:00
485,ES1923A,o3,67,ES,Barcelona,41.8460342084663,2.217575622,2020_03_08-19:00:00
486,ES1275A,o3,80,ES,Barcelona,41.6890494414666,2.495746675,2020_03_08-19:00:00
487,ES1684A,o3,76,ES,Barcelona,41.492082862467,2.042497085,2020_03_08-19:00:00
488,ES1438A,o3,60,ES,Barcelona,41.3853432834672,2.15382196,2020_03_08-19:00:00
489,ES1815A,o3,80,ES,Barcelona,41.3468230374673,1.686575492,2020_03_08-19:00:00
490,ES1892A,o3,65,ES,Barcelona,41.4439835604671,2.237875306,2020_03_08-19:00:00
491,ES1992A,o3,76,ES,Barcelona,41.3874846394672,2.115149666,2020_03_08-19:00:00
492,ES1135A,o3,58,ES,Barcelona,41.5776268914668,1.625893365,2020_03_08-19:00:00
493,ES1851A,o3,62,ES,Barcelona,42.0979101924658,1.848237224,2020_03_08-19:00:00
494,ES1816A,o3,88,ES,Barcelona,41.5471597114669,2.443253787,2020_03_08-19:00:00
495,ES1148A,o3,52,ES,Barcelona,41.4256209034672,2.222244805,2020_03_08-20:00:00
496,ES1275A,o3,61,ES,Barcelona,41.6890494414666,2.495746675,2020_03_08-20:00:00
497,ES1992A,o3,58,ES,Barcelona,41.3874846394672,2.115149666,2020_03_08-20:00:00
498,ES1679A,o3,62,ES,Barcelona,41.3864139334672,2.187416735,2020_03_08-20:00:00
499,ES1856A,o3,76,ES,Barcelona,41.4260771994671,2.147992032,2020_03_08-20:00:00
500,ES1339A,o3,65,ES,Barcelona,41.2190364604676,1.721248774,2020_03_08-20:00:00
501,ES1397A,o3,52,ES,Barcelona,42.0032765034659,2.287271914,2020_03_08-20:00:00
502,ES1778A,o3,74,ES,Barcelona,41.7793434514664,2.358018901,2020_03_08-20:00:00
503,ES1816A,o3,78,ES,Barcelona,41.5471597114669,2.443253787,2020_03_08-20:00:00
504,ES1480A,o3,51,ES,Barcelona,41.3987432504672,2.153385124,2020_03_08-20:00:00
505,ES0694A,o3,61,ES,Barcelona,41.3921574584672,2.009802277,2020_03_08-20:00:00
506,ES1135A,o3,39,ES,Barcelona,41.5776268914668,1.625893365,2020_03_08-20:00:00
507,ES1018A,o3,60,ES,Barcelona,41.5561153974668,2.007401267,2020_03_08-20:00:00
508,ES1125A,o3,28,ES,Barcelona,41.7302802604665,1.825306423,2020_03_08-20:00:00
509,ES1923A,o3,65,ES,Barcelona,41.8460342084663,2.217575622,2020_03_08-20:00:00
510,ES1262A,o3,48,ES,Barcelona,41.5611753964668,2.101405057,2020_03_08-20:00:00
511,ES1222A,o3,53,ES,Barcelona,41.6912731944666,2.440944864,2020_03_08-20:00:00
512,ES1851A,o3,58,ES,Barcelona,42.0979101924658,1.848237224,2020_03_08-20:00:00
513,ES1684A,o3,68,ES,Barcelona,41.492082862467,2.042497085,2020_03_08-20:00:00
514,ES1815A,o3,64,ES,Barcelona,41.3468230374673,1.686575492,2020_03_08-20:00:00
515,ES1642A,o3,59,ES,Barcelona,41.9356663994661,2.238568301,2020_03_08-20:00:00
516,ES1891A,o3,58,ES,Barcelona,41.5986669004668,2.287117688,2020_03_08-20:00:00
517,ES0584A,o3,27,ES,Barcelona,41.482016278467,2.188296656,2020_03_08-20:00:00
518,ES1892A,o3,45,ES,Barcelona,41.4439835604671,2.237875306,2020_03_08-20:00:00
519,ES1438A,o3,53,ES,Barcelona,41.3853432834672,2.15382196,2020_03_08-20:00:00
520,ES1684A,o3,51,ES,Barcelona,41.492082862467,2.042497085,2020_03_08-21:00:00
521,ES1339A,o3,56,ES,Barcelona,41.2190364604676,1.721248774,2020_03_08-21:00:00
522,ES1397A,o3,35,ES,Barcelona,42.0032765034659,2.287271914,2020_03_08-21:00:00
523,ES1148A,o3,29,ES,Barcelona,41.4256209034672,2.222244805,2020_03_08-21:00:00
524,ES1018A,o3,44,ES,Barcelona,41.5561153974668,2.007401267,2020_03_08-21:00:00
525,ES1892A,o3,28,ES,Barcelona,41.4439835604671,2.237875306,2020_03_08-21:00:00
526,ES1891A,o3,34,ES,Barcelona,41.5986669004668,2.287117688,2020_03_08-21:00:00
527,ES1135A,o3,33,ES,Barcelona,41.5776268914668,1.625893365,2020_03_08-21:00:00
528,ES1262A,o3,49,ES,Barcelona,41.5611753964668,2.101405057,2020_03_08-21:00:00
529,ES1856A,o3,62,ES,Barcelona,41.4260771994671,2.147992032,2020_03_08-21:00:00
530,ES1679A,o3,61,ES,Barcelona,41.3864139334672,2.187416735,2020_03_08-21:00:00
531,ES1992A,o3,66,ES,Barcelona,41.3874846394672,2.115149666,2020_03_08-21:00:00
532,ES1816A,o3,53,ES,Barcelona,41.5471597114669,2.443253787,2020_03_08-21:00:00
533,ES1851A,o3,57,ES,Barcelona,42.0979101924658,1.848237224,2020_03_08-21:00:00
534,ES1642A,o3,52,ES,Barcelona,41.9356663994661,2.238568301,2020_03_08-21:00:00
535,ES1125A,o3,17,ES,Barcelona,41.7302802604665,1.825306423,2020_03_08-21:00:00
536,ES1778A,o3,70,ES,Barcelona,41.7793434514664,2.358018901,2020_03_08-21:00:00
537,ES1923A,o3,47,ES,Barcelona,41.8460342084663,2.217575622,2020_03_08-21:00:00
538,ES1480A,o3,50,ES,Barcelona,41.3987432504672,2.153385124,2020_03_08-21:00:00
539,ES0584A,o3,29,ES,Barcelona,41.482016278467,2.188296656,2020_03_08-21:00:00
540,ES0694A,o3,25,ES,Barcelona,41.3921574584672,2.009802277,2020_03_08-21:00:00
541,ES1438A,o3,47,ES,Barcelona,41.3853432834672,2.15382196,2020_03_08-21:00:00
542,ES1222A,o3,41,ES,Barcelona,41.6912731944666,2.440944864,2020_03_08-21:00:00
543,ES1815A,o3,57,ES,Barcelona,41.3468230374673,1.686575492,2020_03_08-21:00:00
544,ES1148A,o3,8,ES,Barcelona,41.4256209034672,2.222244805,2020_03_08-22:00:00
545,ES1778A,o3,69,ES,Barcelona,41.7793434514664,2.358018901,2020_03_08-22:00:00
546,ES1992A,o3,58,ES,Barcelona,41.3874846394672,2.115149666,2020_03_08-22:00:00
547,ES1679A,o3,46,ES,Barcelona,41.3864139334672,2.187416735,2020_03_08-22:00:00
548,ES1438A,o3,37,ES,Barcelona,41.3853432834672,2.15382196,2020_03_08-22:00:00
549,ES1125A,o3,25,ES,Barcelona,41.7302802604665,1.825306423,2020_03_08-22:00:00
550,ES1135A,o3,8,ES,Barcelona,41.5776268914668,1.625893365,2020_03_08-22:00:00
551,ES1642A,o3,36,ES,Barcelona,41.9356663994661,2.238568301,2020_03_08-22:00:00
552,ES1892A,o3,10,ES,Barcelona,41.4439835604671,2.237875306,2020_03_08-22:00:00
553,ES1851A,o3,53,ES,Barcelona,42.0979101924658,1.848237224,2020_03_08-22:00:00
554,ES1891A,o3,9,ES,Barcelona,41.5986669004668,2.287117688,2020_03_08-22:00:00
555,ES1816A,o3,53,ES,Barcelona,41.5471597114669,2.443253787,2020_03_08-22:00:00
556,ES1923A,o3,39,ES,Barcelona,41.8460342084663,2.217575622,2020_03_08-22:00:00
557,ES0694A,o3,27,ES,Barcelona,41.3921574584672,2.009802277,2020_03_08-22:00:00
558,ES1222A,o3,35,ES,Barcelona,41.6912731944666,2.440944864,2020_03_08-22:00:00
559,ES1262A,o3,21,ES,Barcelona,41.5611753964668,2.101405057,2020_03_08-22:00:00
560,ES0584A,o3,28,ES,Barcelona,41.482016278467,2.188296656,2020_03_08-22:00:00
561,ES1339A,o3,41,ES,Barcelona,41.2190364604676,1.721248774,2020_03_08-22:00:00
562,ES1684A,o3,58,ES,Barcelona,41.492082862467,2.042497085,2020_03_08-22:00:00
563,ES1815A,o3,55,ES,Barcelona,41.3468230374673,1.686575492,2020_03_08-22:00:00
564,ES1856A,o3,34,ES,Barcelona,41.4260771994671,2.147992032,2020_03_08-22:00:00
565,ES1018A,o3,28,ES,Barcelona,41.5561153974668,2.007401267,2020_03_08-22:00:00
566,ES1397A,o3,19,ES,Barcelona,42.0032765034659,2.287271914,2020_03_08-22:00:00
567,ES1480A,o3,46,ES,Barcelona,41.3987432504672,2.153385124,2020_03_08-22:00:00
568,ES1275A,o3,18,ES,Barcelona,41.6890494414666,2.495746675,2020_03_08-22:00:00
569,ES1816A,o3,54,ES,Barcelona,41.5471597114669,2.443253787,2020_03_08-23:00:00
570,ES1125A,o3,23,ES,Barcelona,41.7302802604665,1.825306423,2020_03_08-23:00:00
571,ES1135A,o3,8,ES,Barcelona,41.5776268914668,1.625893365,2020_03_08-23:00:00
572,ES1778A,o3,66,ES,Barcelona,41.7793434514664,2.358018901,2020_03_08-23:00:00
573,ES1851A,o3,41,ES,Barcelona,42.0979101924658,1.848237224,2020_03_08-23:00:00
574,ES1642A,o3,31,ES,Barcelona,41.9356663994661,2.238568301,2020_03_08-23:00:00
575,ES1891A,o3,15,ES,Barcelona,41.5986669004668,2.287117688,2020_03_08-23:00:00
576,ES1222A,o3,19,ES,Barcelona,41.6912731944666,2.440944864,2020_03_08-23:00:00
577,ES1397A,o3,18,ES,Barcelona,42.0032765034659,2.287271914,2020_03_08-23:00:00
578,ES1815A,o3,31,ES,Barcelona,41.3468230374673,1.686575492,2020_03_08-23:00:00
579,ES1892A,o3,11,ES,Barcelona,41.4439835604671,2.237875306,2020_03_08-23:00:00
580,ES1018A,o3,17,ES,Barcelona,41.5561153974668,2.007401267,2020_03_08-23:00:00
581,ES1148A,o3,4,ES,Barcelona,41.4256209034672,2.222244805,2020_03_08-23:00:00
582,ES1262A,o3,22,ES,Barcelona,41.5611753964668,2.101405057,2020_03_08-23:00:00
583,ES0694A,o3,14,ES,Barcelona,41.3921574584672,2.009802277,2020_03_08-23:00:00
584,ES1339A,o3,29,ES,Barcelona,41.2190364604676,1.721248774,2020_03_08-23:00:00
585,ES1684A,o3,42,ES,Barcelona,41.492082862467,2.042497085,2020_03_08-23:00:00
586,ES1856A,o3,7,ES,Barcelona,41.4260771994671,2.147992032,2020_03_08-23:00:00
587,ES1438A,o3,38,ES,Barcelona,41.3853432834672,2.15382196,2020_03_08-23:00:00
588,ES1275A,o3,14,ES,Barcelona,41.6890494414666,2.495746675,2020_03_08-23:00:00
589,ES1480A,o3,33,ES,Barcelona,41.3987432504672,2.153385124,2020_03_08-23:00:00
590,ES1923A,o3,37,ES,Barcelona,41.8460342084663,2.217575622,2020_03_08-23:00:00
591,ES1992A,o3,47,ES,Barcelona,41.3874846394672,2.115149666,2020_03_08-23:00:00
592,ES0584A,o3,13,ES,Barcelona,41.482016278467,2.188296656,2020_03_08-23:00:00
593,ES1679A,o3,31,ES,Barcelona,41.3864139334672,2.187416735,2020_03_08-23:00:00
